id,otel_ad,fiyat,imageURL,score,bolge,denize_uzakligi,plaj,iskele,a_la_carte_restoran,asansor,acik_restoran,kapali_restoran,acik_havuz,kapali_havuz,bedensel_engelli_odasi,bar,su_kaydiragi,balo_salonu,kuafor,otopark,market,sauna,doktor,beach_voley,fitness,canli_eglence,wireless_internet,animasyon,sorf,parasut,arac_kiralama,kano,spa,masaj,masa_tenisi,cocuk_havuzu,cocuk_parki
46,Vonresort Elite,87780.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05003/1050X700/tsr05003637338632233269166.jpg,0.9,Antalya Side Çolaklı ,0.0,2.0,Var,7,1,1,1,3,1,0,7,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
191,Lupo Libero Hotel Spa,25352.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/13477/1050X700/tsr13477638332414655399306.jpg,,Antalya Muratpaşa ,500.0,,Yok,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
136,Crb Crown Residence Belek Health Spa,46709.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/14130/1050X700/tsr14130638540172602639772.jpg,,Antalya Belek ,,-1.0,Yok,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1
41,Sueno Hotels Beach Side,87806.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/01531/1050X700/tsr01531638489662654390413.jpg,8.1,Antalya Side Sorgun ,0.0,2.0,Var,6,1,1,1,6,1,1,13,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
156,Tamara Business Antalya,15092.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11351/1050X700/tsr11351637393284673731968.jpg,8.3,Antalya Antalya Merkez Muratpaşa ,400.0,-1.0,Yok,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
126,Radisson Blu Resort Spa Çeşme,67900.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02518/1050X700/tsr02518637927824175138931.jpg,7.8,Çeşme Ilıca ,0.0,2.0,Var,1,1,0,1,1,1,0,3,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1
75,Habesos Hotel,22642.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/00623/1050X700/tsr00623638513922266036043.jpg,7.2,Antalya Kaş Küçükçakıl Mevkii ,,-1.0,Yok,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
238,Solis Beach Hotel,20011.7,https://cdn.tatilsepeti.com/Files/Images/Tesis/12891/1050X700/tsr12891638150872099937308.jpg,,Antalya Alanya Konaklı ,600.0,2.0,Yok,0,1,1,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
54,Hera Hotel Kaş,33610.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/01119/1050X700/tsr01119637642892884417410.jpg,7.4,Antalya Kaş Küçükçakıl Mevkii ,0.0,2.0,Var,2,1,1,1,1,0,0,3,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1
116,Doubletree By Hilton Bodrum Işıl Club All Inclusive Resort,103861.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/11539/1050X700/tsr11539638493911392130797.jpg,8.7,Bodrum Torba Kaynar Mevkii ,0.0,2.0,Var,2,1,1,1,1,0,0,5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
137,Elementa Boutique Hotel,77602.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11528/1050X700/tsr11528637783660597280375.jpg,9.2,Bodrum Yalıkavak ,200.0,-1.0,Yok,1,0,1,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
76,Bitez Garden Life,44195.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/08511/1050X700/tsr08511638149174206641114.jpg,0.7,Bodrum Bitez ,100.0,2.0,Yok,1,0,1,1,3,0,0,3,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0
10,Ela Excellence Resort Belek,158270.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01711/1050X700/tsr01711638470548349362065.jpg,7.8,Antalya Belek İskele ,0.0,2.0,Var,8,1,3,2,3,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
239,Suite Laguna Otel,47414.2,https://cdn.tatilsepeti.com/Files/TesisResim/02970/tsr02970636651835808121451.jpg,7.7,Antalya Muratpaşa ,750.0,-1.0,Yok,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
157,The Nowness Hotel,57487.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/07766/1050X700/tsr07766638427348843823923.jpg,9.7,Çeşme Çeşme Merkez ,0.0,2.0,Var,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0
103,Eldar Resort Hotel,51408.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03047/1050X700/tsr03047638563067235173010.jpg,7.7,Antalya Kemer Göynük ,300.0,2.0,Yok,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
138,Hyde Bodrum Adult Only 16,134035.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/14173/1050X700/tsr14173638544910825655558.jpg,,Bodrum Torba ,0.0,-1.0,Yok,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0
240,The Abc Hotel,61414.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/12550/1050X700/tsr12550637968687758317496.jpg,,Çeşme Alaçatı ,,-1.0,Yok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192,Marbas Select Beach,36646.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/03200/1050X700/tsr03200638245881272925338.jpg,7.7,Marmaris İçmeler ,0.0,2.0,Var,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
55,Hotel Sun Fire Beach,19709.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/02770/1050X700/tsr02770638525871096559021.jpg,5.8,Antalya Alanya Mahmutlar ,0.0,2.0,Yok,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1
11,Grand Kaptan Hotel,48958.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/00329/1050X700/tsr00329637840856725510700.jpg,7.3,Antalya Alanya Obagöl ,,2.0,Var,1,1,1,1,2,0,1,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
47,Vonresort Golden Beach,30922.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/00160/1050X700/tsr00160637338641686218590.jpg,8.9,Antalya Side Çolaklı ,200.0,2.0,Var,7,0,1,1,3,0,0,7,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
66,White City Beach Hotel,53886.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/01772/1050X700/tsr01772637546009209758317.jpg,7.5,Antalya Alanya Konaklı ,,2.0,Var,1,1,1,1,1,0,1,2,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0
67,Antique Roman Palace +16,45876.2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Regnum Carya,207900.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04294/1050X700/tsr04294638463222089981314.jpg,9.1,Antalya Belek Üçkum Tepesi ,0.0,,Var,15,1,1,3,6,2,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
104,Algora Halal Hotel,40950.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10692/1050X700/tsr10692638206100462064615.jpg,7.9,Antalya Alanya Konaklı ,200.0,2.0,Yok,0,1,1,1,3,0,1,2,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1
109,Club Grand Side Amazon Water World,66901.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/00294/1050X700/tsr00294638558778714038807.jpg,8.1,Antalya Side Çolaklı ,300.0,2.0,Yok,3,1,1,1,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
158,Theluna Suite Hotel,20357.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/10896/1050X700/tsr10896637280920829816330.jpg,,Antalya Konyaaltı Konyaaltı ,,-1.0,Yok,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1
193,Marin Hotel Kemer,19635.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05998/1050X700/tsr05998638461778143455398.jpg,,Antalya Kemer Beldibi ,300.0,2.0,Yok,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0
56,La Salvia Hotel Kaş,34160.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08130/1050X700/tsr08130638229689933262499.jpg,7.7,Antalya Kaş Çukurbağ Yarımadası ,50.0,2.0,Var,0,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
79,Ayayorgi Hotel By T,46100.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08231/1050X700/tsr08231637292990887285953.jpg,0.9,Çeşme Çeşme Merkez ,750.0,,Yok,1,1,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78,Acropol Of Bodrum Beach Hotel,20482.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10771/1050X700/tsr10771637262725159149155.jpg,8.7,Bodrum Ortakent Yahşi Ortakent ,0.0,2.0,Yok,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
139,Radisson Collection Bodrum,123606.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11568/1050X700/tsr11568638168020117683645.jpg,9.1,Bodrum Akyarlar ,50.0,2.0,Var,1,1,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0
140,Side Sunport Hotel Spa (Ex. Side Sungate),55993.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Romance Beach Hotel,26348.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/00366/1050X700/tsr00366638512945741659105.jpg,8.4,Marmaris Siteler ,,2.0,Yok,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
241,Wasa Hotel,22491.0,https://cdn.tatilsepeti.com/Files/TesisResim/01419/tsr01419636545702598909711.jpg,,Antalya Alanya Damlataş ,750.0,-1.0,Yok,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0
261,Almena Hotel,17546.9,https://cdn.tatilsepeti.com/Files/TesisResim/06208/tsr06208635949370195706204.jpg,7.2,Marmaris Merkez ,,-1.0,Yok,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0
194,Mostar Otel Antalya,12800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06330/1050X700/tsr06330638531131320587314.jpg,,Antalya Muratpaşa ,500.0,-1.0,Yok,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Astoria Hotel,33345.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/02618/1050X700/tsr02618638427264213912164.jpg,7.1,Antalya Kemer Merkez ,200.0,2.0,Yok,0,1,1,1,1,1,1,2,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1
12,Hapimag Resort Sea Garden,85050.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00461/1050X700/tsr00461637423329786262922.jpg,8.2,Bodrum Yalıçiftlik ,0.0,2.0,Var,3,1,1,1,2,1,1,4,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
48,Vonresort Golden Coast,77000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00125/1050X700/tsr00125637338656421484540.jpg,8.6,Antalya Side Çolaklı ,0.0,2.0,Var,7,1,1,1,3,1,1,7,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
196,Pearly Hotel,55339.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/12824/1050X700/tsr12824638083702568735924.jpg,,Antalya Konyaaltı ,,-1.0,Yok,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
195,Myra Hotel,30450.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02149/1050X700/tsr02149638455909652435441.jpg,6.5,Marmaris Siteler ,200.0,-1.0,Yok,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142,Eramax Hotel Kemer,21000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11643/1050X700/tsr11643637587421841670948.jpg,7.5,Antalya Kemer Merkez ,750.0,-1.0,Yok,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
141,Swissotel Living Bodrum,176303.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/13474/1050X700/tsr13474638331524275192841.jpg,,Bodrum Gündoğan ,0.0,2.0,Var,2,1,1,2,3,1,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0
117,Elegance Hotel Marmaris,87550.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00145/1050X700/tsr00145637840780411888323.jpg,8.7,Marmaris Siteler ,0.0,2.0,Var,2,1,0,1,2,0,1,4,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
128,Rixos Downtown Antalya,97200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00200/1050X700/tsr00200637904610741567474.jpg,9.1,Antalya Antalya Merkez ,200.0,2.0,Yok,3,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
69,Celeste Bella Luxury Hotel Spa,46041.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12274/1050X700/tsr12274638435927587646873.jpg,,Bodrum Ortakent Yahşi Ortakent ,300.0,2.0,Yok,1,1,1,1,1,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
80,Casa Nonna Bodrum,149396.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/04363/1050X700/tsr04363637964156373393588.jpg,9.2,Bodrum İçmeler ,0.0,2.0,Var,1,1,1,1,1,0,1,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
143,Ag Hotels Antalya,21330.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/11425/1050X700/tsr11425637461543930348851.jpg,0.8,Antalya Antalya Merkez Muratpaşa ,750.0,-1.0,Yok,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,Hotel Terrace Beach Resort,54922.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00901/1050X700/tsr00901637539191036979159.jpg,8.7,Antalya Side Kumköy ,0.0,2.0,Yok,2,1,1,1,1,1,1,3,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0
82,Ege Tulip Çeşme Deluxe Hotel,26836.7,https://cdn.tatilsepeti.com/Files/Images/Tesis/03878/1050X700/tsr03878638427347514398686.jpg,8.3,Çeşme Çeşme Merkez ,750.0,,Yok,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
57,Larissa Sultans Beach Hotel,37128.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00330/1050X700/tsr00330638161309207122554.jpg,0.8,Antalya Kemer Çamyuva ,50.0,2.0,Yok,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
110,Club Hotel Turan Prince World,65520.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00148/1050X700/tsr00148638376396092821681.jpg,8.2,Antalya Side Kızılağaç ,0.0,2.0,Var,3,0,1,1,3,1,1,7,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,Club Hotel Barbarossa Kaş,48882.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/01921/1050X700/tsr01921637886634466799194.jpg,7.9,Antalya Kaş Çukurbağ Yarımadası ,0.0,2.0,Var,1,1,1,1,2,0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0
49,Altis Resort Hotel Spa,67469.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/07296/1050X700/tsr07296637982266022740295.jpg,8.1,Antalya Belek Taşlıburun ,0.0,2.0,Var,0,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
159,Club Hotel Mirabell Alanya,24834.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/01354/1050X700/tsr01354638549926325031337.jpg,0.8,Antalya Alanya Konaklı ,50.0,2.0,Var,0,1,1,1,2,0,0,5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1
197,Peramis Hotel Spa,17500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12590/1050X700/tsr12590637989477507704839.jpg,,Antalya Lara ,500.0,-1.0,Yok,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
262,Atrium Hotel Bodrum,22866.6,https://cdn.tatilsepeti.com/Files/TesisResim/08299/tsr08299636657990315406108.jpg,7.9,Bodrum Bodrum Merkez ,100.0,-1.0,Yok,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
144,Ambrosia Hotel,37800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02969/1050X700/tsr02969638497490981386701.jpg,8.8,Bodrum Bitez ,0.0,2.0,Yok,1,0,1,1,1,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
243,Uk Hotel Kiriş,35748.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/12004/1050X700/tsr12004638476744057586193.jpg,,Antalya Kemer Kiriş ,200.0,-1.0,Yok,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1
83,Golden Key Bördübet,112000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00470/1050X700/tsr00470637838303812094523.jpg,9.8,Marmaris Bördübet ,500.0,2.0,Var,2,0,2,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
88,Alaçatı Aura Plus Otel,40500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10782/1050X700/tsr10782637528853261320650.jpg,8.5,Çeşme Alaçatı ,750.0,,Yok,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14,Hotel Turan Prince,65016.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04761/1050X700/tsr04761638376447493351461.jpg,0.8,Antalya Side ,0.0,2.0,Var,3,1,1,1,3,1,0,11,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
15,Juju Premier Palace (Ex. Amara Premier Palace),88506.2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Mysea Hotels İncekum,40950.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06831/1050X700/tsr06831637902087576966583.jpg,6.7,Antalya Alanya Türkler ,0.0,2.0,Yok,0,1,1,1,1,1,1,2,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
198,Point Beach,34815.7,https://cdn.tatilsepeti.com/Files/Images/Tesis/12092/1050X700/tsr12092638246008653240330.jpg,0.7,Marmaris Merkez ,0.0,2.0,Yok,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
160,Holiday Inn Antalya Lara,32045.1,https://cdn.tatilsepeti.com/Files/TesisResim/06705/tsr06705636936123836968764.jpg,9.2,Antalya Lara Örnekköy ,400.0,2.0,Yok,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
85,Provence Mansion Alaçatı,32893.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07718/1050X700/tsr07718637611701938730213.jpg,9.9,Çeşme Alaçatı ,,,Yok,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,My Adress Alaçatı,31150.0,https://cdn.tatilsepeti.com/Files/TesisResim/04084/tsr04084636657187250369100.jpg,0.7,Çeşme Alaçatı ,750.0,-1.0,Yok,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
111,Club Marco Polo,92820.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00040/1050X700/tsr00040637755346218426513.jpg,7.9,Antalya Kemer Çamyuva ,0.0,2.0,Var,3,0,1,1,6,0,1,4,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
129,Robinson Club Pamfilya,38675.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01735/1050X700/tsr01735638479273408133121.jpg,9.1,Antalya Side Titreyengöl ,0.0,2.0,Var,1,0,1,1,1,0,1,3,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
84,Marmaris Beach Hotel,37525.0,https://cdn.tatilsepeti.com/Files/TesisResim/07352/tsr07352637043203447035428.jpg,7.3,Marmaris Merkez ,0.0,2.0,Yok,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0
86,Upperhouse Boutique Hotel,18300.0,https://cdn.tatilsepeti.com/Files/TesisResim/04035/tsr04035635955401373145738.jpg,8.6,Antalya Kaş ,200.0,2.0,Var,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
199,La Mira Otel,34000.0,https://cdn.tatilsepeti.com/Files/TesisResim/06904/tsr06904636815267747163685.jpg,,Çeşme Alaçatı ,750.0,-1.0,Yok,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
91,Otto Palace Boutique Hotel,28215.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12260/1050X700/tsr12260637837989700930998.jpg,,Antalya Adrasan ,,-1.0,Yok,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,Pırıl Hotel Thermal Beauty Spa,34020.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01012/1050X700/tsr01012637908002100524394.jpg,7.9,Çeşme Çeşme Merkez ,,2.0,Var,0,1,1,1,2,1,1,4,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1
118,Galeri Resort Hotel,49151.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/01900/1050X700/tsr01900638066345604480445.jpg,7.9,Antalya Alanya Okurcalar ,0.0,2.0,Var,4,1,1,1,1,1,1,7,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0
16,Kempinski Hotel Barbaros Bay,179499.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/01716/1050X700/tsr01716637336162043652800.jpg,9.6,Bodrum Yalıçiftlik ,0.0,2.0,Var,3,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
200,Ni Hotel Lara,19995.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11579/1050X700/tsr11579637689518624598555.jpg,,Antalya Lara ,750.0,,Yok,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
130,Robinson Çamyuva,94278.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/01736/1050X700/tsr01736638500711491155046.jpg,0.8,Antalya Kemer Çamyuva ,0.0,2.0,Var,2,0,3,0,1,0,1,4,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0
89,Cumbalıca Garden Hotel,42218.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13180/1050X700/tsr13180638259310321008764.jpg,,Çeşme Ilıca ,,2.0,Yok,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Mekvin Hotels Deniz Feneri Lighthouse +12 Adults Only,33763.6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Beetle House Coffee Hotel,14000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11497/1050X700/tsr11497637510736809385296.jpg,9.5,Antalya Konyaaltı ,750.0,-1.0,Yok,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
92,The Local House Alaçatı,43312.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/13429/1050X700/tsr13429638306551222353210.jpg,,Çeşme Alaçatı ,,,Yok,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
93,Kuum Hotel +14 Adult Only,33250.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Sunset Hotel Marmaris,37264.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/10904/1050X700/tsr10904637301809157370896.jpg,,Marmaris Siteler ,750.0,,Yok,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
244,A11 Hotel Obaköy,25096.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/11762/1050X700/tsr11762638048196909634869.jpg,7.1,Antalya Alanya Obagöl ,50.0,2.0,Var,0,1,0,1,1,0,0,5,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1
203,Dores Residence,40545.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/07693/1050X700/tsr07693637437149471304814.jpg,0.9,Marmaris Turunç ,100.0,-1.0,Yok,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
